PassengerId,Transported
0478_02,0.7923410488367564
0479_01,0.8887566042222778
0483_01,0.7074000892214483
0483_02,0.5797386383669534
0484_01,0.760706119172095
0486_01,0.34551720272497094
0489_01,0.6925248283072111
0489_02,0.7354056106261144
0491_01,0.3903976331819592
0492_01,0.29753899563529007
0493_01,0.6196358225966934
0494_01,0.768435797246044
0494_02,0.39200258973514046
0495_01,0.44841235133932816
0495_02,0.4539863050573095
0495_03,0.4171950871729103
0495_04,0.3899535994480847
0495_05,0.08021664162218323
0495_06,0.3619330747237116
0496_01,0.6808215297937323
0496_02,0.7246042237920782
0497_01,0.6987184046495772
0505_01,0.2974495776771451
0508_01,0.22495075241294674
0509_01,0.5791583985621216
0511_01,0.28554826823855195
0514_01,0.6853907657838971
0524_01,0.6658015381906403
0526_01,0.6347971337179424
0530_01,0.2997057778642207
0530_02,0.12238281565433567
0530_03,1.0009770003460572
0532_01,0.20610756458921575
0532_02,0.7872594645946225
0535_01,0.3080509234595358
0536_01,0.19079212064464407
0536_02,0.25793326769850944
0541_01,0.7850484391216772
0543_01,0.633469719331726
0544_01,1.0467263196212984
0554_01,0.1573261790006349
0557_01,0.6962978675126501
0557_02,0.714068551423571
0558_01,0.300036903300888
0562_01,0.3320821546964729
0562_02,0.7292789064111582
0574_01,0.23757855770444997
0578_01,0.6254422397421664
0578_02,0.44033665939687494
0584_01,0.6422278993456233
0584_02,0.249541196200622
0592_01,0.3133853663359678
0595_01,0.6196043073066051
0601_01,0.28864134004870035
0604_01,0.309463198242681
0605_01,0.2881464002301495
0606_01,0.6977798751873348
0613_01,0.7655678758958522
0613_02,0.7436807692241247
0616_01,0.2723723969032634
0617_01,0.24454526285825753
0620_01,0.1377241087043124
0620_02,0.4711190482151314
0620_03,0.44110823239192154
0621_01,0.30394235025534166
0622_01,-0.33498996638603384
0624_01,0.5916197388610153
0625_01,0.7972980004358396
0625_02,0.674496966732699
0625_03,0.7766659774465803
0626_01,0.8681223437816031
0626_02,0.7834920349039254
0626_03,1.0722727346294596
0627_01,0.38107979216118554
0632_01,0.30350363621342513
0632_02,0.4925091834574533
0632_03,0.5987207384503294
0640_01,0.7143424905084396
0640_02,0.7690167400537721
0648_01,0.3311801446226215
0648_02,0.28540088159536875
0649_01,0.5538387201025119
0651_01,0.7031640532517028
0652_01,0.6093463341275032
0652_02,0.4300740880170853
0652_03,0.49156672349538516
0652_04,0.26237612189580994
0652_05,0.6917053044930132
0654_01,0.3174164133498193
0662_01,0.31234255614880846
0666_01,0.5987155009443449
0666_02,0.3329307870038716
0667_01,0.3339713070610041
0670_01,0.28547718922535764
0670_02,0.25013646649005017
0673_01,0.6829715839499488
0675_01,0.29627294929615533
0676_01,0.30123432330301136
0681_01,0.661918642907271
0692_01,0.4328473175112238
0694_01,0.6653155145692584
0695_01,0.674798431191654
0698_01,0.2746188246599282
0700_01,0.29230517681318385
0706_01,0.6823805336771464
0708_01,0.7268098542455937
0708_02,0.791120878731865
0711_01,0.2758823829173852
0716_01,0.3154535440916244
0717_01,0.7014295459606867
0717_02,0.39453707028004564
0717_03,0.7589587233382031
0717_04,0.7467751706573271
0717_05,-0.040068074341065685
0717_06,0.40243194227649576
0717_07,1.0544676360191105
0720_01,0.6867518454721423
0720_02,0.4905039028876353
0720_03,0.2272857963081284
0721_01,0.3246359925501896
0722_01,0.3051632362747023
0723_01,0.3148634772088337
0725_01,0.6969755476670736
0730_01,0.4108271335020208
0731_01,0.2961516439668637
0731_02,0.3304399301635912
0735_01,0.32542809172401815
0739_01,0.30859846655993495
0741_01,0.43338023479978993
0742_01,0.35765178782930046
0742_02,0.6913127711833457
0744_01,0.8857339563151341
0745_01,0.29421700739614776
0747_01,0.30607545976784756
0748_01,0.6890712601430097
0748_02,0.21554420278030637
0749_01,0.6983084414192481
0751_01,0.6921232776795758
0752_01,0.6444672636960668
0755_01,0.571593372332015
0758_01,0.5289698091691166
0758_02,0.8769551156852
0758_03,0.07262232187487289
0759_01,0.7972292529716132
0759_02,0.21934324223531745
0759_03,0.7290254485899674
0760_01,0.2809442325207197
0763_01,0.7579030080604494
0763_02,0.2084747046274906
0766_01,0.6911475580861829
0774_01,0.48628861642182225
0774_02,0.024502539082045804
0774_03,0.600266276187814
0775_01,0.7561421689769481
0775_02,0.776715681329379
0775_03,0.7583055951820011
0775_04,-0.06554729737727605
0775_05,0.7005867532501665
0775_06,1.12507831963751
0778_01,0.7794854273955969
0778_02,0.5192118838786014
0780_01,0.7044534764881565
0783_01,0.303016068404601
0792_01,0.7053371325744588
0800_01,0.1324356153977827
0801_01,0.6971085315204886
0803_01,0.5224724857633305
0804_01,0.7379381473162121
0807_01,0.14018700659526373
0810_01,0.2927682995572689
0812_01,0.6928414543382726
0814_01,0.19002819129543197
0821_01,0.5282438071611647
0827_01,0.33975715809916684
0827_02,0.6153726337964293
0827_03,0.8921344949789827
0831_01,0.28068330289439647
0832_01,0.6999826562347911
0837_01,0.7038137854622235
0837_02,0.13004219246705884
0838_01,0.6949963691298794
0838_02,0.19310778168015075
0841_01,0.19075697692921906
0842_01,0.6750824817470228
0843_01,0.6930030435608079
0844_01,0.7191069692299903
0847_01,0.28668640031451087
0852_01,0.7874951100437242
0854_01,0.6654875919388981
0855_01,0.6527519316951502
0856_01,0.2917554311527072
0857_01,0.7724576057946025
0858_01,0.22543964252736917
0858_02,0.7050780398255461
0861_01,0.4467993527701187
0862_01,0.6597995899905821
0864_01,0.22982066318550282
0864_02,0.6719561205072665
0864_03,0.7590478710766677
0866_01,0.689911147218561
0872_01,0.3012660232411446
0880_01,0.7186070678964779
0880_02,0.6820097813035002
0882_01,0.42417378554462015
0884_01,0.3030131578237314
0884_02,0.331364022893598
0886_01,0.19641441988062822
0886_02,0.6868374329483443
0886_03,0.7846531459872164
0887_01,-0.07308209948410715
0887_02,0.2199289482001087
0888_01,0.277844354983238
0888_02,0.4579925389718863
0891_01,0.634454625694103
0892_01,0.7448321753035669
0892_02,0.8578202414993681
0892_03,0.9578958093398582
0894_01,0.8968342611223314
0895_01,0.3055890383199468
0896_01,0.3125392985406743
0897_01,0.907122665319512
0897_02,0.7906101729906645
0900_01,0.6959143570910626
0908_01,0.7063835745640477
0909_01,0.2601152935346519
0909_02,0.8069578641641075
0909_03,0.6730537279359436
0914_01,0.25540334374469564
0916_01,0.28982659221396023
0917_01,0.3649318737573196
0920_01,0.05406259040583694
0929_01,0.29989750624333594
0934_01,0.26348998491351994
0936_01,0.2956777594346261
0937_01,0.6834796701108508
0943_01,0.6803499228824742
0943_02,0.7744501502788723
0943_03,0.23531939027369728
0945_01,0.3426930524672642
0945_02,0.2999815858151397
0948_01,0.305887525406339
0950_01,0.6878566806938904
0954_01,0.3402492041555404
0958_01,0.2940124483774562
0959_01,0.3297982359328113
0962_01,0.5294774235406241
0963_01,0.7405864664070695
0967_01,0.2919850560496997
0973_01,0.2952320929639736
0974_01,0.2943063554442559
0977_01,0.6638795554531541
0980_01,0.2793080788178538
0981_01,0.317010032084189
0981_02,0.6159932711990663
0986_01,-0.3800473174251796
0986_02,0.808263185266604
0996_01,0.353859105358957
0999_01,0.7138605783175643
0999_02,0.34334487894324905
1003_01,0.2899499793501664
1007_01,0.29459079082686346
1009_01,0.2527497431519094
1010_01,0.7148824447792075
1016_01,0.12701641406317832
1021_01,0.3157009026684714
1023_01,0.6930993289848202
1028_01,0.6596846269618086
1037_01,0.6128936358949288
1039_01,0.28679796468109553
1042_01,0.44707761930536905
1044_01,0.38269683588082404
1050_01,0.6304666292946819
1055_01,0.31283257180804547
1059_01,0.7586235075733926
1059_02,0.7832688614322464
1061_01,0.739489292601546
1064_01,0.33939457652031846
1064_02,0.6539199315303356
1067_01,0.3247030065437139
1069_01,0.7327339312777092
1070_01,0.3214345063975335
1072_01,0.48581467129561245
1072_02,0.30807175769308687
1072_03,0.20239838704688262
1072_04,0.21039735363773837
1072_05,0.2282932791326245
1072_06,0.09906103054854903
1072_07,0.5500823758575427
1072_08,0.1569176303078002
1073_01,0.2984549840603732
1074_01,0.5127939158474365
1074_02,0.6671429025404315
1081_01,0.4752001991740783
1087_01,0.3677301355433731
1090_01,0.7731970537373192
1090_02,0.430894907195602
1092_01,0.6761999113196493
1098_01,0.24820509110520528
1101_01,0.3028895206952412
1103_01,0.27260002141848205
1104_01,0.7858327976288331
1106_01,0.2620199788196431
1106_02,0.7223595105477627
1107_01,0.31527901588195256
1109_01,0.3140061648208991
1111_01,0.6856938281846034
1111_02,0.6178091574851159
1111_03,0.3994399308676304
1118_01,0.26525157544885725
1118_02,0.8361395447798575
1118_03,0.7722136856635229
1118_04,0.4899205990494761
1118_05,0.02947178691122665
1119_01,0.2775723783193477
1119_02,0.6783406847404334
1120_01,0.6560998283384573
1122_01,0.6807064147336065
1124_01,0.7532792733036664
1124_02,0.5982144451655754
1124_03,0.3440968142789931
1125_01,0.3074235096928627
1125_02,0.6168436391067545
1126_01,0.6850235168108523
1128_01,0.7660177330811486
1128_02,0.7250749873502593
1131_01,0.984036233739017
1135_01,0.07037596865104773
1135_02,0.6096750519679249
1135_03,-0.023009981256509382
1135_04,1.1930764666349363
1137_01,0.5110877948058011
1137_02,0.24960224234676612
1138_01,0.7776361210235495
1139_01,0.693998969991207
1143_01,0.3785176815692892
1145_01,0.6975100014130018
1145_02,0.37615376807077394
1145_03,0.25795101016751
1145_04,0.7671032907566993
1151_01,0.38330288179290095
1157_01,0.259795751456538
1158_01,0.6795026425838302
1158_02,0.6816095856474804
1159_01,0.6425406263500348
1159_02,0.6222195510544855
1159_03,0.6531152545367718
1160_01,0.3625042715655498
1164_01,0.3296126633480501
1171_01,0.2549398752176929
1172_01,0.6954090528732897
1176_01,0.38370430035552816
1181_01,0.2980380243246941
1183_01,0.7095279639036165
1183_02,0.676212111029223
1183_03,0.8050655882862547
1184_01,0.7873345124438279
1184_02,0.37824558209075076
1189_01,0.2746974400884523
1194_01,0.18048511469301198
1196_01,0.24777010879929862
1196_02,0.3058384637789752
1200_01,0.893454960987488
1201_01,0.25513668644439697
1201_02,0.6328234859522543
1202_01,0.26785707203314674
1204_01,0.3356223369158816
1205_01,0.3060187628637506
1207_01,0.45655329871335104
1207_02,0.6509351112749049
1207_03,0.599932741951692
1207_04,0.3050010189098229
1209_01,0.098727173494365
1209_02,0.40707981320128717
1217_01,0.7582360814298571
1217_02,0.7298854594041978
1219_01,0.36730771118034905
1219_02,0.8641786459704807
1224_01,0.6824188308702125
1224_02,0.6734895756026091
1226_01,0.6827391019830884
1226_02,0.6795692484163387
1227_01,0.7075308856025784
1237_01,0.32734327920053796
1241_01,0.2840694829663052
1244_01,0.6965045403089681
1245_01,0.663862559763295
1247_01,0.7316545901844828
1249_01,0.2940338052394711
1251_01,0.6724015489627836
1252_01,0.2991017050668575
1253_01,0.3045985319587359
1257_01,0.7705783799393142
1257_02,0.8205461010114086
1257_03,0.7276690683030282
1257_04,0.6483569443086745
1262_01,0.6799471700711284
1262_02,0.36745055879551713
1265_01,0.6783815729637936
1266_01,0.2541160327361539
1268_01,0.6587168492584337
1270_01,1.0732040154979818
1272_01,0.31887257361875576
1275_01,0.2947211780690482
1276_01,0.4848597655127931
1277_01,0.30070248128125976
1290_01,0.27342713876941616
1296_01,0.29420478753131796
1297_01,0.5308554271448197
1298_01,0.50486572328614
1301_01,0.32526146015888796
1301_02,0.6172616592008586
1301_03,0.5698614249731901
1303_01,0.3214745090143985
1305_01,0.3479852346589229
1313_01,0.3171862967420519
1314_01,0.24319410420810345
1315_01,0.31707669548956274
1318_01,0.7283789461371117
1319_01,0.2272974794349291
1319_02,0.16484257383439882
1320_01,0.6944710653268483
1320_02,0.6771701666708259
1320_03,0.6705724661695102
1321_01,0.6658053569080965
1321_02,0.7211634322584027
1321_03,0.21644847751940885
1321_04,0.291274307154263
1327_01,0.6476973221811869
1329_01,0.2718740509931471
1334_01,0.30307882922560403
1338_01,0.767540546907161
1338_02,0.7214091956503269
1339_01,0.6645885677243576
1341_01,0.3172250420261873
1341_02,0.5814277521988734
1341_03,0.3750576141619206
1343_01,-0.292591011372222
1343_02,0.5928230946098322
1343_03,0.15961437892294483
1344_01,0.2859716700172045
1346_01,0.5029127980281244
1349_01,0.5899654146854455
1349_02,0.6669579346353889
1354_01,0.33875093605048334
1354_02,0.48829835816486095
1354_03,0.773720765167935
1354_04,0.5610266938299373
1354_05,0.5733971346759613
1354_06,0.6010239978307845
1354_07,0.35195326908031566
1358_01,0.6939937211968753
1358_02,0.2934292540541571
1359_01,0.29641790305225413
1361_01,0.6852550717601388
1361_02,0.2560314463064658
1363_01,0.30800338346314016
1364_01,0.3696217836393032
1364_02,0.3538033033785798
1367_01,0.6877951816511445
1369_01,0.34560945294314926
1369_02,0.6727487919389221
1369_03,0.32715279727182356
1372_01,0.6189929020440254
1373_01,0.34557799001831346
1374_01,0.8055768915465011
1388_01,0.6651821661449201
1392_01,0.42089064452081676
1394_01,0.6568569626340841
1396_01,0.3199404294512841
1405_01,0.36124063171130716
1409_01,0.23425299152484583
1409_02,0.6822409505701595
1411_01,0.33639433410358127
1418_01,0.3225958496576491
1422_01,0.9083007111440775
1422_02,0.1970361809198709
1422_03,-0.2563219168105436
1429_01,0.32720466425050715
1432_01,0.319231057757643
1432_02,0.21908638835899585
1436_01,0.3398077789769437
1437_01,0.320966220540216
1441_01,0.3103796425459324
1446_01,0.29392696773579885
1448_01,0.3000204417162858
1449_01,0.27894455790227696
1456_01,0.2792470534764944
1459_01,0.3088513975807373
1464_01,0.31427834367494367
1466_01,0.6074482893102873
1468_01,0.3029431622861666
1469_01,0.2605217708943902
1469_02,0.33429210120262753
1470_01,0.6495786148862254
1471_01,0.42942156480306737
1471_02,0.5333465637970616
1471_03,0.49351328547439965
1471_04,0.5059098185532923
1471_05,0.47952087891034345
1472_01,0.6860692098194544
1473_01,0.3144650497839589
1473_02,0.30582620651418824
1475_01,0.32811786535745424
1476_01,0.2808682831584347
1477_01,0.473895951975995
1477_02,-0.15236294904668213
1480_01,0.6143540420285836
1482_01,0.679964223608485
1483_01,0.334492956593638
1486_01,0.6089295070880886
1487_01,0.7544032078290264
1487_02,0.3379303885820103
1492_01,-0.012044893426509606
1492_02,0.3415576552089208
1494_01,0.2756086369519647
1495_01,0.2840921796590128
1495_02,0.7067186451039834
1496_01,0.6114600522763819
1497_01,0.7157368641368915
1497_02,0.7159208266110786
1502_01,0.12730000887645465
1502_02,0.7644993079240625
1502_03,0.8375879034096174
1502_04,0.8052259747463718
1504_01,0.2954300353810356
1505_01,0.29959595133050604
1508_01,0.3020586987053376
1512_01,0.3805658410282172
1513_01,0.6574962738866243
1514_01,0.653414542354811
1516_01,0.33742499214816785
1517_01,0.31084247242780516
1518_01,-0.18929137092175385
1518_02,0.3450373578040921
1519_01,0.3086990999825693
1522_01,0.6774885535334865
1530_01,0.6730533965372449
1534_01,0.2644602151496015
1534_02,0.18853599880618993
1535_01,0.12307340624236046
1537_01,0.8384020508441755
1538_01,0.26001672088811445
1538_02,0.33351393006425434
1546_01,0.6503791413685314
1549_01,0.38117353918460456
1553_01,0.6905495419263059
1553_02,0.3476403333035922
1554_01,0.6985566966327372
1554_02,0.35032825830685177
1556_01,0.620959342582249
1557_01,1.2977221929630143
1559_01,0.7727928283456391
1559_02,0.7237191972895375
1563_01,0.8040360841667907
1566_01,0.7668548365737506
1570_01,0.28281117327120664
1571_01,0.3243096115774804
1574_01,0.6066837568996245
1575_01,0.6610489771705601
1582_01,0.33618925435702224
1582_02,0.5938336200372679
1583_01,0.7660598785159181
1586_01,0.22873450885277943
1587_01,0.6542828580628612
1587_02,0.6640681274208522
1589_01,0.33626512587643187
1591_01,-0.03788705805477366
1591_02,0.8572248405346148
1598_01,0.40388310001674377
1598_02,0.8908471739984266
1600_01,0.3062873913810781
1605_01,0.3140067361744502
1607_01,0.6871361657714237
1609_01,0.2795765767892437
1610_01,0.6844655421426927
1616_01,0.6003974042603033
1618_01,-0.18600221040994458
1620_01,0.05871827828803611
1623_01,0.3369676804404445
1627_01,0.6102177131945125
1629_01,0.778417433977515
1629_02,0.827788463722816
1629_03,0.8173881472357414
1629_04,0.7736377212752168
1629_05,0.8673445114001826
1629_06,1.1821062536007947
1639_01,0.2764673656756752
1641_01,0.7232790530038324
1642_01,0.3271023048733528
1643_01,0.31251255793423505
1648_01,0.7031631917689782
1652_01,0.6979811352923035
1654_01,0.30607557571715116
1664_01,0.3420733425381947
1665_01,0.7450762536603189
1665_02,0.7094611378271021
1667_01,0.28301328232271794
1675_01,0.7295720266883282
1678_01,0.286382480161429
1679_01,0.7040194335586833
1680_01,0.013579507061762475
1680_02,0.8282387513802363
1683_01,0.3114495855371636
1684_01,0.34563931640262396
1686_01,0.40450287587222633
1689_01,0.792410377602317
1689_02,0.6649707700574536
1689_03,0.7389270532763972
1692_01,0.5652874886150573
1693_01,0.31179687984839033
1701_01,0.6436396746643328
1702_01,0.31830645619548137
1703_01,0.31693731362808863
1706_01,0.30290861507579986
1707_01,0.27898408869623054
1716_01,0.3220021942134124
1720_01,0.3020121956457865
1722_01,0.2996751953926432
1726_01,0.3319632238288225
1726_02,0.7751745691190131
1726_03,0.35534772929803665
1732_01,0.6442394642857654
1735_01,0.2800656176818312
1737_01,0.3063690659035386
1741_01,0.3323300261352521
1741_02,0.6676134615637703
1741_03,0.5638862181882154
1743_01,0.26067964860311243
1744_01,0.5114088104955699
1750_01,0.608355092810402
1751_01,0.7625723327508978
1751_02,0.7121864965173281
1754_01,0.30525590916803924
1756_01,0.3340364456222403
1759_01,0.7027282688981105
1765_01,0.6114741052160262
1773_01,0.3002021968972141
1777_01,-0.032971333519927815
1777_02,0.788596625181073
1780_01,0.3468281148285002
1784_01,0.305895594891752
1787_01,0.49783981399592936
1788_01,0.2954848412624639
1789_01,0.5047769067833755
1790_01,0.6025773650712531
1790_02,0.6066515142518459
1791_01,0.7392667931975619
1791_02,0.7082073044931554
1793_01,0.2911252731767582
1793_02,0.6399984026029464
1794_01,0.2783683059344357
1795_01,0.28818766432192233
1801_01,0.3470648501163882
1801_02,0.292341797663924
1809_01,0.6419102405818734
1814_01,0.32473863487889765
1814_02,0.6178413284750673
1814_03,0.5820441198649866
1815_01,0.7264169836600056
1819_01,0.2749436946393784
1820_01,0.6555552095646068
1824_01,0.2602030149226439
1825_01,0.331721080142404
1825_02,0.3458094641560551
1830_01,0.6611244995399359
1832_01,0.23134523753258793
1835_01,0.7678845223309283
1835_02,0.8134968777049278
1837_01,0.7781462046342162
1838_01,0.6870194572576204
1839_01,0.3030169019010053
1840_01,0.6909841650462565
1842_01,0.2891735788882063
1845_01,0.11864649974559438
1851_01,0.16551315835246233
1851_02,0.8085096137774883
1852_01,0.9132510844852879
1852_02,0.7103027073369657
1852_03,0.8379869664789565
1852_04,0.9885157749908655
1858_01,0.6835661198395715
1862_01,0.31223788633903304
1862_02,0.2997806048207895
1862_03,0.5526401028891526
1867_01,0.7485571534708375
1869_01,0.2947917110592565
1870_01,0.30568427711085394
1875_01,0.33899718166583065
1876_01,0.3030705816381629
1883_01,0.6662185359231869
1885_01,0.3173575563005914
1893_01,0.7200415028473419
1894_01,0.6866943071005731
1895_01,0.33024962974905064
1896_01,0.28393650494072253
1900_01,0.3808149119729242
1904_01,0.1909358851347534
1909_01,0.7387150659489992
1909_02,0.7135261304007203
1909_03,0.36242152675642914
1910_01,0.5932057222867153
1910_02,0.16949592997182522
1910_03,0.27257008731592314
1910_04,0.8237070161970809
1912_01,1.085853062571394
1913_01,0.5719883550853949
1913_02,0.6778046232366596
1913_03,0.75032208268071
1914_01,0.6804405181517714
1917_01,0.2609548486586736
1919_01,0.4567438753364279
1921_01,0.2884851696164299
1921_02,0.167071248443318
1924_01,0.6867581235146566
1929_01,0.28945387982403836
1930_01,0.2818339835626682
1932_01,0.25937697721919606
1934_01,0.34695526312927366
1936_01,0.27441306137054433
1943_01,0.30271470950162727
1944_01,0.32254887291531514
1948_01,-0.3171135596239263
1948_02,0.852319400324212
1949_01,0.29986413711235904
1951_01,0.7966913070853743
1951_02,0.26540531051627647
1954_01,0.3038853007168809
1955_01,0.2945069537804449
1958_01,0.25876984258915336
1965_01,0.57248149217902
1966_01,0.5362970902053488
1970_01,0.2685894955069109
1972_01,0.34857931892559385
1982_01,0.30574419960761673
1986_01,0.725941509332428
1987_01,0.3094079768623338
1989_01,0.6888616057528727
1990_01,0.6743168148151458
1990_02,0.7633475669583514
1998_01,0.24550296820308426
2002_01,0.755740014038079
2004_01,0.6631759342151383
2005_01,0.3004856367720256
2005_02,0.544700664793224
2008_01,0.29247883795277935
2014_01,0.7164701642013918
2016_01,0.6966996644624646
2016_02,0.26072491773047335
2017_01,0.49532859491207143
2017_02,0.26594682567393235
2018_01,0.7236522063972328
2020_01,0.5605620810854369
2021_01,0.6095209534256137
2023_01,0.3099932675272551
2023_02,0.6439928478088455
2023_03,0.651363051506733
2025_01,-0.045125937644104774
2030_01,0.33748018651498607
2031_01,0.2881000165044144
2033_01,0.26725086399675524
2035_01,0.23359623284033004
2035_02,0.7031443169439432
2036_01,0.6909341159383346
2036_02,0.3348812806099375
2036_03,0.5522029466614581
2037_01,0.7133862997214921
2037_02,-0.052873234043153194
2039_01,0.6779025918007989
2039_02,0.7024989850674535
2039_03,0.6879152568033529
2047_01,0.6349593929005637
2048_01,0.3367547703032967
2049_01,0.6696491899776902
2050_01,0.28383162397831513
2057_01,0.6651740271289261
2057_02,0.5798220909411508
2057_03,0.27443778411578756
2057_04,0.4598978674695349
2057_05,0.30965837388174194
2058_01,0.23544518095514383
2064_01,0.6828851159344576
2068_01,0.7042792392534971
2068_02,0.6940296849518142
2068_03,0.583836700582376
2068_04,0.20135139571405816
